wkt_geom,geocod,mun,uf,fev_25,fev_26,fev_27,fev_28,fev_29,mar_01,mar_02,mar_03,mar_04,mar_05,mar_06,mar_07,mar_08,mar_09,mar_10,mar_11,mar_12,mar_13,mar_14,mar_15,mar_16,mar_17,mar_18,mar_19,mar_20,mar_21,mar_22,mar_23,mar_24,mar_25,mar_26,mar_27,mar_28,mar_29,mar_30,mar_31
Point (-37.09355200000000252 -8.07687400000000011),2517407,ZABELÊ,PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-34.89913099999999702 -7.90444899999999961),2600054,ABREU E LIMA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-37.6376860000000022 -7.74832799999999988),2600104,AFOGADOS DA INGAZEIRA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-41.00579700000000116 -8.51109100000000041),2600203,AFRÂNIO,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.94677699999999732 -8.45597300000000018),2600302,AGRESTINA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.51855700000000127 -8.70912299999999995),2600401,ÁGUA PRETA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-37.12195700000000187 -9.11458999999999975),2600500,ÁGUAS BELAS,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-36.77545599999999837 -8.46627100000000077),2600609,ALAGOINHA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.2285010000000014 -7.60472999999999999),2600708,ALIANÇA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-36.05969999999999942 -8.48959299999999928),2600807,ALTINHO,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.45077299999999809 -8.3784869999999998),2600906,AMARAJI,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-36.28481399999999724 -8.89037399999999955),2601003,ANGELIM,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.09396699999999925 -7.78564200000000017),2601052,ARAÇOIABA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-40.50246099999999672 -7.57814199999999971),2601102,ARARIPINA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-37.05650599999999883 -8.42394099999999924),2601201,ARCOVERDE,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.66281899999999894 -8.42093500000000006),2601300,BARRA DE GUABIRABA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.19908600000000121 -8.81413799999999981),2601409,BARREIROS,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.83992400000000345 -8.62120200000000025),2601508,BELÉM DE MARIA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-38.96159999999999712 -8.75146299999999933),2601607,BELÉM DO SÃO FRANCISCO,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-36.4200349999999986 -8.33529500000000034),2601706,BELO JARDIM,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Point (-38.03873800000000216 -8.26984099999999955),2601805,BETÂNIA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.75448800000000205 -8.23536000000000001),2601904,BEZERROS,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-39.93616300000000052 -7.7793429999999999),2602001,BODOCÓ,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-36.67931399999999798 -9.16338299999999961),2602100,BOM CONSELHO,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.587139999999998 -7.799512),2602209,BOM JARDIM,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.72852799999999718 -8.4722609999999996),2602308,BONITO,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-36.56469700000000245 -9.02724899999999941),2602407,BREJÃO,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-37.28733499999999879 -7.34567100000000028),2602506,BREJINHO,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-36.37039099999999792 -8.14895699999999934),2602605,BREJO DA MADRE DE DEUS,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.32956999999999681 -7.72437199999999979),2602704,BUENOS AIRES,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-37.15698799999999835 -8.62205900000000014),2602803,BUÍQUE,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.03848899999999844 -8.28986399999999968),2602902,CABO DE SANTO AGOSTINHO,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-39.3098409999999987 -8.51510500000000015),2603009,CABROBÓ,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-36.23599099999999851 -8.48683100000000046),2603108,CACHOEIRINHA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-36.62480399999999747 -8.77559499999999915),2603207,CAETÉS,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-36.33328800000000314 -8.73837800000000087),2603306,CALÇADO,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-38.15374599999999816 -7.9384269999999999),2603405,CALUMBI,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-34.99572100000000319 -8.02052199999999971),2603454,CAMARAGIBE,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Point (-35.76519499999999852 -8.36213799999999985),2603504,CAMOCIM DE SÃO FÉLIX,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.28279100000000312 -7.40708199999999994),2603603,CAMUTANGA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-36.19357500000000272 -8.88387099999999919),2603702,CANHOTINHO,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-36.62379800000000074 -8.73614300000000021),2603801,CAPOEIRAS,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-37.79339900000000085 -7.80305800000000005),2603900,CARNAÍBA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-38.74342200000000247 -8.320608),2603926,CARNAUBEIRA DA PENHA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.25806099999999788 -7.84688699999999972),2604007,CARPINA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.96707299999999918 -8.28589799999999954),2604106,CARUARU,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
Point (-35.72532300000000305 -7.74320699999999995),2604155,CASINHAS,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.72166699999999651 -8.67030800000000035),2604205,CATENDE,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-39.23713800000000163 -7.71746900000000036),2604304,CEDRO,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.21372699999999867 -7.9979009999999997),2604403,CHÃ DE ALEGRIA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.46474099999999652 -8.24011299999999913),2604502,CHÃ GRANDE,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.10411799999999971 -7.58938199999999963),2604601,CONDADO,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-36.3297019999999975 -9.12866600000000084),2604700,CORRENTES,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.54158699999999982 -8.47515100000000032),2604809,CORTÊS,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.69469899999999996 -8.01503199999999971),2604908,CUMARU,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.95025700000000057 -8.61128300000000024),2605004,CUPIRA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-37.64109700000000203 -8.08900200000000069),2605103,CUSTÓDIA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-40.77073599999999942 -8.44865700000000075),2605152,DORMENTES,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.23615699999999862 -8.36252200000000023),2605202,ESCADA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-39.72272799999999648 -7.51630700000000029),2605301,EXU,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.39059799999999711 -7.94872800000000002),2605400,FEIRA NOVA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-32.43518600000000163 -3.85202100000000014),2605459,FERNANDO DE NORONHA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
Point (-35.24407000000000068 -7.44549400000000006),2605509,FERREIROS,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-37.97145600000000343 -7.86171400000000009),2605608,FLORES,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-38.5712389999999985 -8.60082700000000067),2605707,FLORESTA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.92312799999999839 -7.94445800000000002),2605806,FREI MIGUELINHO,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.38661100000000204 -8.5838359999999998),2605905,GAMELEIRA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-36.49304999999999666 -8.88890600000000042),2606002,GARANHUNS,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.29232199999999864 -7.99960800000000027),2606101,GLÓRIA DO GOITÁ,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-34.99837600000000037 -7.55923199999999973),2606200,GOIANA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Point (-39.61928600000000245 -7.70925300000000036),2606309,GRANITO,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.57149199999999922 -8.20599999999999952),2606408,GRAVATÁ,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-36.84727600000000081 -9.04570900000000044),2606507,IATI,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-37.69004699999999985 -8.53876200000000019),2606606,IBIMIRIM,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-36.18046300000000315 -8.58053499999999936),2606705,IBIRAJUBA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-34.91058300000000258 -7.82837199999999989),2606804,IGARASSU,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-37.51882100000000264 -7.84477400000000014),2606903,IGUARACI,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-37.8244850000000028 -8.90204600000000035),2607000,INAJÁ,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-37.45767000000000024 -7.67779699999999998),2607109,INGAZEIRA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.06347199999999731 -8.39698699999999931),2607208,IPOJUCA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-40.15020899999999671 -7.64970499999999998),2607307,IPUBI,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Point (-38.68634200000000334 -8.72451500000000024),2607406,ITACURUBA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-37.41894800000000032 -8.94005399999999995),2607505,ITAÍBA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-34.82395100000000099 -7.74657299999999971),2607604,ILHA DE ITAMARACÁ,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.11062700000000092 -7.40926400000000029),2607653,ITAMBÉ,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-37.18843900000000247 -7.37842899999999968),2607703,ITAPETIM,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-34.88927100000000081 -7.77403499999999958),2607752,ITAPISSUMA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.10261500000000012 -7.66639400000000037),2607802,ITAQUITINGA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-34.92117300000000313 -8.16539099999999962),2607901,JABOATÃO DOS GUARARAPES,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,3,3,3,3,3,3,5,6,6,6
Point (-35.79739500000000163 -8.72796999999999912),2607950,JAQUEIRA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-36.49882900000000063 -7.98725799999999975),2608008,JATAÚBA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-38.27503800000000211 -9.18506999999999962),2608057,JATOBÁ,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.59150199999999842 -7.86018900000000009),2608107,JOÃO ALFREDO,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.52924200000000354 -8.62689800000000062),2608206,JOAQUIM NABUCO,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-36.49038699999999835 -8.70702900000000035),2608255,JUCATI,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-36.41173400000000271 -8.70609699999999975),2608305,JUPI,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-36.13595399999999813 -8.71966699999999939),2608404,JUREMA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.31260199999999827 -7.84423199999999987),2608453,LAGOA DO CARRO,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.29280399999999673 -7.93237799999999993),2608503,LAGOA DE ITAENGA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-36.4643170000000012 -9.12417199999999973),2608602,LAGOA DO OURO,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.90712099999999651 -8.64925500000000014),2608701,LAGOA DOS GATOS,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-40.27072499999999877 -8.99505100000000013),2608750,LAGOA GRANDE,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-36.32149700000000081 -8.6628570000000007),2608800,LAJEDO,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.45526100000000014 -7.88019800000000004),2608909,LIMOEIRO,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.44987499999999869 -7.55568099999999987),2609006,MACAPARANA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.51414100000000218 -7.68857199999999974),2609105,MACHADOS,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-37.62682300000000168 -8.96010799999999996),2609154,MANARI,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.81411800000000056 -8.78307799999999972),2609204,MARAIAL,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-38.73456500000000347 -8.12024399999999957),2609303,MIRANDIBA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.09486900000000276 -8.11869500000000066),2609402,MORENO,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.2213390000000004 -7.73768800000000034),2609501,NAZARÉ DA MATA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-34.86131000000000313 -7.99265999999999988),2609600,OLINDA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,3,4,4,5,5
Point (-35.60298199999999724 -7.73789499999999997),2609709,OROBÓ,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-39.59524600000000305 -8.61794599999999988),2609808,OROCÓ,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-40.0814629999999994 -7.88315199999999994),2609907,OURICURI,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.58833599999999819 -8.67908300000000033),2610004,PALMARES,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Point (-36.32731100000000168 -9.00168299999999988),2610103,PALMEIRINA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-36.00157600000000002 -8.66724199999999989),2610202,PANELAS,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-36.65842899999999815 -8.92014499999999977),2610301,PARANATAMA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-39.57578699999999827 -8.09013799999999961),2610400,PARNAMIRIM,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.58168500000000023 -7.97888399999999987),2610509,PASSIRA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-35.1791509999999974 -7.89713499999999957),2610608,PAUDALHO,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-34.88479199999999736 -7.94318800000000014),2610707,PAULISTA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point (-36.94279800000000336 -8.49847699999999939),2610806,PEDRA,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
